"Status Code/Type"	"Row Name"	"Run #"	CS_1	CS_10	CS_11	CS_12	CS_2	CS_3	CS_4	CS_5	CS_6	CS_7	CS_8	CS_9	IB_1	IB_10	IB_11	IB_12	IB_2	IB_3	IB_4	IB_5	IB_6	IB_7	IB_8	IB_9	IC_1	IC_10	IC_11	IC_12	IC_2	IC_3	IC_4	IC_5	IC_6	IC_7	IC_8	IC_9	ID_1	ID_10	ID_11	ID_12	ID_2	ID_3	ID_4	ID_5	ID_6	ID_7	ID_8	ID_9	IF_1	IF_10	IF_11	IF_12	IF_2	IF_3	IF_4	IF_5	IF_6	IF_7	IF_8	IF_9	M_CS_1	M_CS_10	M_CS_11	M_CS_12	M_CS_2	M_CS_3	M_CS_4	M_CS_5	M_CS_6	M_CS_7	M_CS_8	M_CS_9	M_IB_1	M_IB_10	M_IB_11	M_IB_12	M_IB_2	M_IB_3	M_IB_4	M_IB_5	M_IB_6	M_IB_7	M_IB_8	M_IB_9	M_IC_1	M_IC_10	M_IC_11	M_IC_12	M_IC_2	M_IC_3	M_IC_4	M_IC_5	M_IC_6	M_IC_7	M_IC_8	M_IC_9	M_ID_1	M_ID_10	M_ID_11	M_ID_12	M_ID_2	M_ID_3	M_ID_4	M_ID_5	M_ID_6	M_ID_7	M_ID_8	M_ID_9	M_IF_1	M_IF_10	M_IF_12	M_IF_2	M_IF_3	M_IF_4	M_IF_5	M_IF_6	M_IF_7	M_IF_8	M_IF_9	M_OB_1	M_OB_10	M_OB_11	M_OB_12	M_OB_2	M_OB_3	M_OB_4	M_OB_5	M_OB_6	M_OB_7	M_OB_8	M_OB_9	M_OC_1	M_OC_10	M_OC_11	M_OC_12	M_OC_2	M_OC_3	M_OC_4	M_OC_5	M_OC_6	M_OC_7	M_OC_8	M_OC_9	M_OD_1	M_OD_10	M_OD_11	M_OD_12	M_OD_2	M_OD_3	M_OD_4	M_OD_5	M_OD_6	M_OD_7	M_OD_8	M_OD_9	M_OF_1	M_OF_10	M_OF_11	M_OF_12	M_OF_2	M_OF_3	M_OF_4	M_OF_5	M_OF_6	M_OF_7	M_OF_8	M_OF_9	n_CS	n_IB	n_IC	n_ID	n_IF	n_OB	n_OC	n_OD	n_OF	OB_1	OB_10	OB_11	OB_12	OB_2	OB_3	OB_4	OB_5	OB_6	OB_7	OB_8	OB_9	OC_1	OC_10	OC_11	OC_12	OC_2	OC_3	OC_4	OC_5	OC_6	OC_7	OC_8	OC_9	OD_1	OD_10	OD_11	OD_12	OD_2	OD_3	OD_4	OD_5	OD_6	OD_7	OD_8	OD_9	OF_1	OF_10	OF_11	OF_12	OF_2	OF_3	OF_4	OF_5	OF_6	OF_7	OF_8	OF_9	Braking__U__mag__max	Camber_Gain_2g_Braking	HEX_areal	HEX_mass	Mass_total	Tot_Strain	U_flange_Braking	U_flange_Bump_Braking	U_flange_Bump_Cornering	U_flange_Cornering	UD__mass	UD_areal	"Design Feasibility"	"Objective and Penalty"	"Objective Function"	"Penalty Function"
OK	Optimization1[1]/Subflow[41]	41	45	0	-30	45	-60	75	75	75	-60	60	-60	75	45	15	15	-60	75	0	75	75	45	75	-30	-60	45	75	60	-60	15	-60	-60	-30	75	75	-30	-60	45	75	75	-60	75	75	75	75	-60	-60	75	-60	45	75	75	-30	75	-60	-60	-60	45	-60	-60	-30	1	1	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	6	12	6	4	8	5	12	4	8	45	75	75	75	45	-60	75	-60	-60	30	75	-60	45	-60	15	75	-60	-60	45	30	75	-60	-60	-60	45	-60	-60	15	75	75	-30	75	75	15	-60	-60	45	-60	-60	15	-30	75	60	-60	30	75	75	-60	1.32695	0.0756575356571	0.64040625	512.325	547.62	17479.3991699	1.31643432225	1.53254240341	2.11080172291	1.77351816137	35.295	0.2353	1	22676661481.62439	17479.3991699	22676644002.22522
OK	Optimization1[1]/Subflow[43]	43	45	75	-60	-60	-60	30	75	75	30	-60	75	45	45	-60	15	75	-30	-60	-60	75	75	-60	15	60	45	75	0	-60	75	75	-60	-60	75	15	-60	-60	45	75	-30	75	75	15	75	75	-60	-60	15	60	45	75	-60	75	75	-60	15	60	-30	-30	-60	-60	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	6	12	4	8	8	5	6	6	8	45	-60	-60	45	75	-60	75	-60	-60	-60	-30	15	45	-60	15	-30	15	-60	75	60	75	-60	75	15	45	45	45	-60	75	75	-30	15	15	75	75	30	45	45	-30	-60	75	15	-60	15	0	30	75	45	1.49898	0.0687334697016	0.597135	477.708	507.108	17490.2347412	1.48053010597	1.70483305788	2.2562842031	1.91342681917	29.4	0.196	1	505254131.22054595	17490.2347412	505236640.98580474
OK	Optimization1[1]/Subflow[52]	52	45	75	75	45	-60	0	-60	15	60	-60	75	-30	45	-60	45	75	75	-60	45	75	75	-60	15	30	45	75	60	-60	-60	-60	45	45	75	-60	-60	-60	45	75	45	-60	-30	15	15	-60	-60	-60	15	30	45	75	75	-60	75	60	-60	75	75	45	-60	-60	1	1	1	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	11	12	4	8	6	5	6	8	8	45	-60	-60	-30	75	-60	75	15	75	30	75	-60	45	-60	75	-30	45	75	75	-60	75	0	-30	-60	45	-30	75	-30	75	75	15	45	75	45	15	-60	45	75	75	45	-30	-30	-60	75	0	-60	45	-60	1.34517	0.0565679485486	0.60126	481.008	558.843	16371.2001953	1.33873130949	1.58013727292	2.30471470704	1.96726534131	77.835	0.5189	1	34625002863.08808	16371.2001953	34624986491.887886
OK	Optimization1[1]/Subflow[53]	53	45	60	75	75	-30	75	-60	75	30	-60	15	-60	45	-60	75	75	75	-60	45	75	-60	60	75	75	45	45	60	-60	-60	75	15	-60	75	-60	45	-60	45	-30	-60	75	75	45	-60	60	0	45	-60	-60	45	45	75	-60	75	60	-30	75	-60	-60	-60	75	1	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	11	12	8	8	6	8	6	8	6	45	-30	0	75	75	15	-60	-30	-60	60	75	-60	45	15	15	15	-60	0	75	60	75	-60	-30	-30	45	15	45	-60	15	-30	-30	45	-30	-60	15	0	45	45	75	45	-30	75	30	45	60	30	15	-60	1.12183	0.0599442410707	0.7128825	570.306	628.791	13254.9344482	1.12183443384	1.3356966839	2.09027813827	1.79143676466	58.485	0.3899	1	165871230079.28152	13254.9344482	165871216824.34708
OK	Optimization1[1]/Subflow[60]	60	45	30	75	75	-60	75	75	75	-60	75	45	15	45	45	-60	-60	75	-60	-60	75	15	75	45	0	45	15	75	-60	-60	30	15	-30	45	-60	15	15	45	75	75	75	75	-60	45	0	-60	-60	-30	75	45	15	-60	45	75	-60	-60	30	-60	15	0	15	1	1	0	1	0	1	1	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	6	12	4	4	6	8	6	6	5	45	-60	75	75	75	-60	75	-60	0	60	75	-60	45	15	75	75	-30	75	15	-60	75	-60	-60	-30	45	-60	-30	45	75	-30	-60	75	75	-30	15	75	45	75	15	-60	-60	-30	-60	75	30	75	-60	-30	2.15677	0.0812796939173	0.47144625	377.157	426.297	22150.3408203	2.13525206389	2.47957372663	3.50245975164	2.99698057814	49.14	0.3276	1	54321344257.2173	22150.3408203	54321322106.87648
OK	Optimization1[1]/Subflow[62]	62	45	0	15	75	-60	-60	45	45	30	30	75	15	45	-60	75	-60	75	-60	45	75	-60	75	75	-60	45	75	0	15	-60	-60	75	-60	75	45	-60	-60	45	-30	75	15	75	-30	75	60	30	-60	-60	30	45	-60	75	-60	75	0	-60	75	-30	45	0	-60	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	6	12	4	8	6	7	12	8	8	45	-30	-60	45	75	-60	75	-30	-60	60	15	75	45	15	-30	75	15	30	-30	-60	45	60	75	-60	45	45	75	-60	75	75	15	45	75	45	15	-60	45	-30	15	-30	-60	75	-60	15	0	0	-30	-30	1.26766	0.0374565969629	0.61087125	488.697	547.212	14468.4702148	1.26766229241	1.52198973112	2.16639886326	1.83485413099	58.515	0.3901	1	22289743912.50007	14468.4702148	22289729444.029854
OK	Optimization1[1]/Subflow[68]	68	45	0	75	75	-60	75	45	75	75	-60	75	75	45	-30	75	-30	15	-60	75	75	75	60	75	60	45	75	60	75	45	30	45	-60	75	-60	75	75	45	-30	75	-60	-60	-30	75	75	0	-60	15	-60	45	75	30	-30	45	-60	75	75	15	75	-60	45	1	1	0	1	1	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	12	8	8	6	8	12	6	8	45	-60	30	-60	-30	75	45	45	-60	60	-30	-60	45	15	-60	15	15	-60	75	-60	15	-60	75	15	45	75	-60	-60	-30	75	-60	75	75	-30	-60	-60	45	75	-30	-60	75	75	75	75	60	30	45	15	1.13474	0.0611087959519	0.54945	439.56	540.15	14906.2617188	1.13281497297	1.36741740882	2.06422918255	1.7565211321	100.59	0.6706	1	16120239910.329529	14906.2617188	16120225004.06781
OK	Optimization1[1]/Subflow[69]	69	45	75	75	45	-60	60	-60	75	0	60	-60	45	45	-60	-30	75	-30	30	-30	45	-30	-60	75	30	45	-30	75	45	75	30	15	-60	75	45	15	45	45	15	-30	45	75	75	75	75	-60	15	-60	0	45	75	60	-30	75	-60	75	-60	75	45	60	75	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	1	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	6	12	4	5	8	8	6	6	6	45	-60	75	75	75	75	75	-30	60	75	75	15	45	45	75	75	75	-60	75	0	75	-60	45	15	45	75	-60	-60	-60	75	-60	75	75	75	-30	60	45	75	75	-60	75	75	30	75	-60	60	75	-60	1.84865	0.0988794496075	0.456885	365.508	433.143	21317.5986328	1.84224147831	2.11692262238	2.630672502	2.21751595148	67.635	0.4509	1	44698605828.08183	21317.5986328	44698584510.4832
OK	Optimization1[1]/Subflow[73]	73	45	-60	45	-60	75	75	-60	75	0	0	75	75	45	-60	75	75	15	0	15	75	-60	-60	75	30	45	75	-60	-60	-60	0	-60	-30	45	-30	75	-60	45	75	75	45	75	15	75	-60	-60	-60	75	60	45	75	75	-60	-30	75	-30	30	75	-60	-60	15	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	7	12	8	4	6	8	6	4	5	45	-60	-60	15	-60	75	75	45	-60	75	75	45	45	75	75	75	15	0	45	-60	75	0	15	-60	45	15	-30	45	75	75	-60	-60	15	45	15	-60	45	15	45	-60	75	75	-60	15	75	-60	-30	-60	1.37985	0.0837809343944	0.51711	413.688	474.168	18704.7067871	1.37815373882	1.62062312269	2.26251196252	1.9212641792	60.48	0.4032	1	6672940951.840593	18704.7067871	6672922247.133806
OK	Optimization1[1]/Subflow[75]	75	45	60	75	45	-30	30	75	75	75	-60	45	15	45	15	75	-30	45	-60	15	75	-30	75	75	75	45	75	0	15	-60	60	-30	15	15	-30	75	15	45	-30	75	75	75	45	15	75	-60	-30	-60	75	45	45	-60	-60	75	-60	45	30	-30	45	-60	15	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	10	4	8	6	8	8	6	8	45	-60	0	75	75	75	75	15	-60	30	75	75	45	45	75	-30	-60	0	15	75	75	-60	-60	-60	45	-60	15	-60	15	45	45	75	45	45	-60	30	45	15	75	-30	-60	45	30	75	-60	60	15	45	1.50376	0.0599066890385	0.53724	429.792	488.052	16705.2407227	1.50375722172	1.79160804061	2.5046189554	2.1196703552	58.26	0.3884	1	1427563750.7870088	16705.2407227	1427547045.546286
OK	Optimization1[1]/Subflow[80]	80	45	60	15	75	75	30	15	45	75	-60	75	-30	45	-30	45	75	75	-60	75	75	75	-60	75	75	45	75	75	15	-30	-60	75	-60	75	-60	-30	75	45	45	75	15	75	-60	45	30	30	-60	75	75	45	-30	0	-60	45	-60	-60	60	-60	15	-60	-30	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	6	10	4	4	6	5	10	4	8	45	15	30	15	75	45	45	45	75	30	75	15	45	15	15	75	-60	0	-30	30	-30	0	75	-60	45	-60	-30	-60	75	-30	45	-30	75	75	75	60	45	75	75	-60	-30	-60	30	75	-60	75	75	-60	1.7776	0.0730244373697	0.598455	478.764	498.054	18964.1330566	1.77754455103	2.11664239264	3.22486932771	2.73349856908	19.29	0.1286	3	37888124.86312564	18964.1330566	37869160.730069034
OK	Optimization1[1]/Subflow[82]	82	45	75	75	15	75	-60	-60	-30	75	-60	-60	75	45	15	15	75	75	-60	15	75	45	-60	45	75	45	45	75	15	45	-60	45	-60	75	45	75	75	45	75	75	-60	75	-60	75	-60	30	-60	75	75	45	-30	-60	-60	75	30	15	75	45	-60	-60	15	1	0	0	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11	10	8	4	8	5	12	8	8	45	-60	0	-60	75	75	75	45	-60	75	-60	75	45	-60	-60	75	-60	-60	75	30	-60	-60	75	15	45	75	-60	-60	45	-60	75	-30	45	75	75	60	45	75	75	-60	-60	45	-60	75	-60	30	15	-30	1.0594	0.0529518435699	0.74105625	592.845	656.955	13143.1693115	1.05676635445	1.24524174086	1.76185346879	1.4879639455	64.11	0.4274	1	246348733415.27985	13143.1693115	246348720272.11053
OK	Optimization1[1]/Subflow[85]	85	45	75	-60	75	75	-60	15	15	75	30	-60	-60	45	-30	15	75	75	75	-60	45	75	75	15	75	45	75	30	-30	-60	0	75	-60	15	-30	-60	75	45	15	75	75	75	-60	-30	0	75	-60	75	75	45	-30	30	-60	75	75	-60	75	-60	-30	0	75	1	1	0	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	6	7	6	4	6	8	8	4	8	45	-60	60	-60	45	75	-30	15	75	30	-30	-60	45	75	75	45	-60	75	-60	-60	-60	0	75	15	45	-60	-60	-60	75	15	45	-60	75	45	15	75	45	75	75	75	-60	-60	0	75	0	75	15	75	1.68424	0.0584718323095	0.5074575	405.966	458.301	19652.5397949	1.68423704527	2.00501385691	2.67004072794	2.26501582934	52.335	0.3489	1	17388085672.82851	19652.5397949	17388066020.288715
OK	Optimization1[1]/Subflow[90]	90	45	60	-30	-60	75	-60	-30	-60	75	-60	-60	-60	45	-60	-30	75	45	-60	75	75	15	60	75	75	45	75	-60	-60	15	-60	15	75	75	-60	-60	15	45	75	75	-60	75	-30	75	75	-60	15	45	-60	45	-60	30	15	-30	-60	-60	75	-60	75	60	-30	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	11	12	4	7	8	7	12	4	8	45	-60	0	75	75	-60	75	-30	0	30	75	-60	45	75	-60	75	75	30	75	75	-60	-60	75	-30	45	15	15	-60	75	-60	15	15	15	-30	-60	75	45	75	75	15	-60	-60	-60	-60	-60	30	75	-60	0.993355	0.0632097205876	0.78738	629.904	670.344	13686.9400635	0.993354831555	1.16803503965	1.67549845837	1.41574704484	40.44	0.2696	1	290170797083.405	13686.9400635	290170783396.46497
OK	Optimization1[1]/Subflow[91]	91	45	75	-60	-30	75	0	45	-60	75	30	45	-60	45	15	15	75	75	0	15	75	-30	-60	75	60	45	75	75	-30	15	-60	-30	-60	-30	-60	45	15	45	75	75	75	45	-30	-60	60	75	-60	75	60	45	-60	-60	-60	15	75	-30	-60	15	-60	-60	-60	1	1	0	1	0	1	0	0	0	0	1	0	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	6	7	4	4	8	7	10	8	5	45	45	30	45	75	15	75	-60	0	75	45	75	45	75	15	-60	-30	0	-30	0	-60	30	45	45	45	45	-30	-60	-60	-30	75	-60	-30	15	75	30	45	75	45	-30	-30	-60	0	75	-60	0	75	-60	1.67636	0.0663815437181	0.47177625	377.421	443.706	18633.0178223	1.67636347262	1.9694529898	2.54216504031	2.1464359462	66.285	0.4419	1	31690163010.58933	18633.0178223	31690144377.571507
OK	Optimization1[1]/Subflow[93]	93	45	0	-60	75	75	-60	75	45	75	-60	75	75	45	-60	75	45	45	30	-30	15	75	60	75	0	45	45	75	15	75	-60	75	-60	75	75	-60	75	45	75	45	45	-30	45	-60	-60	0	-30	45	75	45	45	-60	45	75	0	-60	30	-60	-60	-60	15	1	1	0	0	1	0	1	0	0	1	0	0	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	8	8	4	6	8	12	8	8	45	45	60	15	75	-60	75	-60	75	0	75	-60	45	-60	15	15	-30	-60	75	75	-60	75	45	75	45	-60	75	15	75	45	75	15	15	75	-30	-60	45	75	-60	-60	15	75	75	15	-60	75	75	-60	1.40933	0.0401101689222	0.60608625	484.869	542.574	16187.4373779	1.40606205002	1.68419733756	2.419829754	2.06859739265	57.705	0.3847	1	18125470951.061172	16187.4373779	18125454763.623795
OK	Optimization1[1]/Subflow[96]	96	45	75	-30	-60	75	-60	-30	-30	60	0	45	-30	45	15	75	75	75	0	75	45	45	-60	75	-60	45	15	-60	75	75	-60	75	-30	75	-60	-60	75	45	75	75	-60	75	-60	45	-60	-60	75	45	75	45	-60	75	-60	75	-60	15	60	-30	75	-60	-60	1	0	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	7	8	7	6	7	6	4	6	45	-60	0	-30	75	75	75	75	75	30	45	15	45	-60	45	15	-30	-60	-60	-60	45	-60	-60	45	45	-30	-60	15	45	-60	-60	15	15	75	75	60	45	75	75	-30	-60	15	-60	75	30	75	75	75	1.29822	0.0782176558704	0.57651	461.208	492.558	15900.0247803	1.29555430439	1.56043633558	2.26948145485	1.93652811593	31.35	0.209	1	553849541.051032	15900.0247803	553833641.0262517
OK	Optimization1[1]/Subflow[106]	106	45	75	-60	75	75	60	-30	-30	30	-60	75	-60	45	75	15	-30	15	-60	45	45	-60	-60	15	0	45	75	75	45	-60	75	15	-60	75	-60	15	15	45	75	75	-60	75	-60	75	75	75	-60	15	30	45	45	-60	-60	45	30	-60	75	-60	45	0	15	1	0	1	0	0	1	1	1	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	9	7	8	4	8	8	12	6	6	45	45	30	-60	15	-30	-30	75	75	-60	75	75	45	-60	45	75	45	-60	45	-60	-60	-60	45	-30	45	45	-60	-60	15	-60	-60	-60	75	75	75	-60	45	75	-30	-60	75	15	75	75	0	-60	75	-60	1.22977	0.0450557595778	0.6142125	491.37	570.63	14413.3441162	1.2285023311	1.48551142508	2.14149368369	1.80449929845	79.26	0.5284	1	49885983416.564964	14413.3441162	49885969003.22085
OK	Optimization1[1]/Subflow[111]	111	45	-60	-60	75	75	-60	15	15	60	0	45	-60	45	45	-60	75	75	30	45	75	75	0	75	75	45	-30	30	-30	-30	60	-60	-60	75	15	-60	15	45	75	15	-30	75	-60	75	60	-60	-60	75	30	45	-60	0	-30	-30	75	75	75	-60	75	-60	-30	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11	7	8	5	6	5	8	4	5	45	75	30	75	45	75	-30	75	75	75	75	15	45	75	-60	15	-30	60	75	-60	75	-60	75	-60	45	-60	-60	45	75	-30	75	-30	45	75	15	75	45	-60	75	75	-30	-60	30	45	-60	75	45	15	1.28305	0.106349307392	0.59565	476.52	547.29	15588.1553955	1.27908253512	1.53923846948	2.19239227361	1.8738762349	70.77	0.4718	1	22363456588.2146	15588.1553955	22363441000.059204
OK	Optimization1[1]/Subflow[115]	115	45	-60	75	15	-30	0	15	75	75	-60	15	-60	45	-60	45	45	-60	0	-30	75	15	60	75	75	45	-60	75	15	-60	0	75	-60	15	-60	45	75	45	-30	45	-60	-30	75	45	0	75	-30	45	30	45	75	-60	-60	45	-60	-60	75	-60	75	0	-60	1	0	0	0	0	1	1	0	1	0	1	0	1	1	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	6	10	8	8	8	5	12	4	6	45	75	-60	-30	75	75	-60	45	60	-60	75	15	45	75	-60	75	-30	30	-60	0	15	60	75	-60	45	45	75	-60	75	75	15	75	75	75	-30	75	45	75	75	-60	75	-30	-60	75	0	75	45	-60	1.00673	0.0625248478928	0.6430875	514.47	565.56	14379.1627197	1.00289236443	1.20042850473	1.71351457321	1.43605557725	51.09	0.3406	1	42981150382.42357	14379.1627197	42981136003.26085
